"관측소","관측일시","표층수온(℃)","표층 염분(psu)","표층 DO(mg/L)","표층수심(m)","중충수온(℃)","중충염분(psu)","중충DO(mg/L)","중층수심(m)","저층수온(℃)","저층 염분(psu)","저층 DO(mg/L)","저층수심(m)"
군산 비안도(bgbi5),"2020-01-01 00:00",6.8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 01:00",6.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 02:00",7,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 03:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 04:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 05:00",7.6,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 06:00",8.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 08:00",8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 09:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 10:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 11:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 12:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 13:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 14:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 15:00",8.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 16:00",8.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 17:00",8.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 18:00",8.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 19:00",8.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 20:00",7.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 21:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 22:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-01 23:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 00:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 01:00",6.8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 02:00",6.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 04:00",6.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 05:00",7,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 06:00",7.7,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 08:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 10:00",6.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 11:00",7.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 12:00",7.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 13:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 14:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 15:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 16:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 17:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 18:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 19:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 21:00",7.8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 22:00",7.7,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-02 23:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 00:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 01:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 02:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 03:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 04:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 05:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 06:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 07:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 08:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 09:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 11:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 12:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 13:00",7.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 14:00",7.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 15:00",7.9,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 16:00",7.8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 17:00",7.8,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 18:00",7.6,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 19:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 20:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-03 23:00",7.5,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 00:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 01:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 02:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 03:00",7.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 04:00",7.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 05:00",7,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 06:00",7.1,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 07:00",7.2,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 08:00",7.3,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 09:00",7.4,,,1,,,,,,,,
군산 비안도(bgbi5),"2020-01-04 10:00",7.4,,,1,,,,,,,,
